,id,actual_label,predicted_label,result_labels_0,result_scores_0,result_labels_1,result_scores_1,result_labels_2,result_scores_2
1658,71c9ce5c-07bf-4a25-bf7a-91df297fb905,Other,Credit,Credit,0.673132061958313,Debt,0.13438837230205536,Education,0.09223884344100952
1659,7d194f06-271b-4e9e-919f-a97255dc688c,Education,MSSP,MSSP,0.2209726870059967,Credit,0.20132577419281006,Education,0.19570302963256836
1660,93a08e1d-54f2-4518-be6d-11bf3954926f,Other,MSSP,MSSP,0.24813854694366455,Debt,0.16267547011375427,Sex,0.12798729538917542
1661,059ba68c-c97e-43c9-9a34-c4c4e2006434,Other,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1662,01a740a9-9624-4d34-81e1-3b4120c356a2,Credit,Utilities,Utilities,0.2417391687631607,Credit,0.19597128033638,MSSP,0.1923021674156189
1663,e94b14a4-21dc-4136-bd62-93b8fe36c23f,Debt,MSSP,MSSP,0.2354777753353119,Debt,0.21533508598804474,Credit,0.1854221075773239
1664,a9fe856d-ed46-4ad3-b7c6-1ddbc5361d88,Utilities,MSSP,MSSP,0.33508723974227905,Credit,0.2924704849720001,Utilities,0.0881001278758049
1665,dd777eb5-8e3e-48cd-a06c-54cf758d2013,Utilities,Credit,Credit,0.31700825691223145,MSSP,0.2118329554796219,Utilities,0.15492422878742218
1666,b8fdb0f8-dc2b-426b-9325-2471ea3afed1,Gambling,Gambling,Gambling,0.6109585762023926,Debt,0.09884785860776901,MSSP,0.07693552225828171
1667,468aa755-cafe-4de4-8a7e-3a948f89df72,Other,Credit,Credit,0.22905977070331573,MSSP,0.21905654668807983,Debt,0.18259122967720032
1668,8d901e43-7b3a-45c7-8154-e9a3b7a3fa08,Cannabis,Cannabis,Cannabis,0.8596054315567017,Education,0.03256089240312576,MSSP,0.031077930703759193
1669,76c76c7b-1c5a-4670-be44-ec3293bd0bd8,Other,MSSP,MSSP,0.3140154182910919,Credit,0.22317403554916382,Debt,0.1199021115899086
1670,6b2cf8d1-c934-4d47-a7d1-15fa90153a39,Utilities,Credit,Credit,0.25217682123184204,MSSP,0.227789968252182,Debt,0.10745631903409958
1671,03175b89-7f98-4fe8-8d70-234eb15413c2,Other,MSSP,MSSP,0.34207838773727417,Credit,0.24729999899864197,Sex,0.10486315935850143
1672,5befeb7e-70d2-4a04-9834-3f912de0d4ab,Other,Credit,Credit,0.3421660363674164,MSSP,0.28110837936401367,Sex,0.181046262383461
1673,1b7b5326-0eaf-4d12-9a90-7c91bf941cf4,Sex,Credit,Credit,0.19753849506378174,Sex,0.1817745417356491,Cannabis,0.09982981532812119
1674,ef69c5af-d255-4e67-b8d4-3ba3395c1678,Other,Utilities,Utilities,0.5859395861625671,MSSP,0.11137620359659195,Debt,0.07173595577478409
1675,59b96246-e239-4a73-8af0-611c847f09ee,Debt,Unknown,NaN,0.0,NaN,0.0,NaN,0.0
1676,d718cf92-0216-47e5-ae49-70bad1ecd51d,Utilities,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1677,3092c0fb-9f7a-4370-854b-731e268988e8,Cannabis,Cannabis,Cannabis,0.8600736856460571,Credit,0.068496473133564,Education,0.024527234956622124
1678,3d2afe22-9964-411a-a0fa-012cbb54b955,Other,MSSP,MSSP,0.3604402542114258,Credit,0.31770414113998413,Utilities,0.09352823346853256
1679,74a16562-6e42-4d45-926a-49b6c0f69cc3,Other,Credit,Credit,0.2313470095396042,Debt,0.14974533021450043,MSSP,0.13366229832172394
1680,6f489db3-2ede-4914-a36b-85904d1ac721,Other,MSSP,MSSP,0.2376825362443924,Credit,0.20690621435642242,Debt,0.125462144613266
1681,fe08eeec-c881-44f8-b5b8-5ef742a3f42e,Education,Education,Education,0.346462607383728,Credit,0.2539359927177429,MSSP,0.18590673804283142
1682,787d1541-aa7b-43ee-87ed-bdf4685ec2db,Other,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1683,918693fa-ca83-4c3a-8d12-3621640191ed,Gambling,Gambling,Gambling,0.48471197485923767,MSSP,0.13777808845043182,Credit,0.11856624484062195
1684,ef62a6b6-952d-45a6-9b7a-2c4d99a13fec,Utilities,Utilities,Utilities,0.5424606800079346,MSSP,0.40879181027412415,Credit,0.018356522545218468
1685,921d65b5-9263-4225-9e1d-3b162cbf807a,Sex,Sex,Sex,0.37290915846824646,Credit,0.1821756660938263,MSSP,0.12445512413978577
1686,67fb78e6-bdf3-4da5-9d1c-e738e14d6ccd,Other,Credit,Credit,0.17531202733516693,Cannabis,0.13507340848445892,Education,0.11054351925849915
1687,89375ab0-733b-452f-a098-7819807512bc,MSSP,MSSP,MSSP,0.20900557935237885,Credit,0.20642900466918945,Debt,0.18075114488601685
1688,01fbd8a9-c49f-427a-bb8a-6c8879703e5a,Cannabis,Cannabis,Cannabis,0.6635977625846863,Credit,0.1590234637260437,MSSP,0.05284976586699486
1689,e8d473aa-a104-4441-b336-6feb39398aa9,Other,MSSP,MSSP,0.3561426103115082,Credit,0.2828347384929657,Education,0.10593525320291519
1690,0cdeb88b-98b2-4551-bfac-6cfa1a5bad1e,Gambling,Gambling,Gambling,0.4675499200820923,MSSP,0.11390089243650436,Credit,0.11232675611972809
1691,ebd8caae-db37-47e5-b15e-9602a6b2eadf,Debt,MSSP,MSSP,0.20359987020492554,Credit,0.14265002310276031,Debt,0.13958866894245148
1692,91c1b928-a580-450f-88c1-2bf3aba1f4d1,Gambling,Unknown,NaN,0.0,NaN,0.0,NaN,0.0
1693,44342f6a-2499-410b-8113-927634786007,Gambling,Credit,Credit,0.3249988853931427,MSSP,0.29905882477760315,Debt,0.08355821669101715
1694,e1011522-c613-426f-98c2-2ea301a5a966,Other,Education,Education,0.31467393040657043,Credit,0.20252375304698944,MSSP,0.15054543316364288
1695,77c81e43-646f-4cca-b49a-02ac0c7ee98c,Other,Cryptocurrency,Cryptocurrency,0.9356639981269836,MSSP,0.016364194452762604,Education,0.011603967286646366
1696,ea2a4b5a-01cf-4e27-b77c-19509a28a0cd,Credit,Credit,Credit,0.2866196036338806,MSSP,0.1927221715450287,Debt,0.16633708775043488
1697,0dc851da-bc74-449c-a981-d99ed9ca905e,Debt,Credit,Credit,0.44985052943229675,Debt,0.20508158206939697,MSSP,0.13537830114364624
1698,9dedf573-294c-4f87-bae9-4f57a39f64b9,Other,MSSP,MSSP,0.2669292092323303,Sex,0.18422988057136536,Credit,0.13656143844127655
1699,d9285333-cfa4-4590-84fc-01de97d44ee8,Cryptocurrency,Credit,Credit,0.30973321199417114,Sex,0.2314312905073166,MSSP,0.17890891432762146
1700,aa5c4680-3b06-4cd7-ad25-e589390a1780,Gambling,Gambling,Gambling,0.49059635400772095,MSSP,0.1545366644859314,Credit,0.10334829241037369
1701,2a9a6522-8be9-4fd6-97db-a71d56eade1e,Sex,Sex,Sex,0.22988361120224,Credit,0.2084379941225052,MSSP,0.17786012589931488
1702,73cc5dc8-666c-4225-ab78-4d0a5871bacf,Sex,Sex,Sex,0.3048344552516937,MSSP,0.1982935220003128,Credit,0.16660116612911224
1703,475eff6f-ff8d-44f3-99f3-e5fa527b2e32,Sex,Sex,Sex,0.37852323055267334,MSSP,0.1899678260087967,Credit,0.14299961924552917
1704,94adfefa-9c91-4e39-a347-9895a6cb259f,Other,Credit,Credit,0.25692155957221985,MSSP,0.2160278707742691,Debt,0.16538916528224945
1705,af9864c3-7dab-47ba-b6b7-7b6e85a78368,Utilities,Utilities,Utilities,0.3456370532512665,Credit,0.20633012056350708,MSSP,0.1651751548051834
1706,ac8a4cfe-bc6d-4db6-93d0-5399ff444137,Gambling,Gambling,Gambling,0.31884270906448364,Credit,0.23008258640766144,MSSP,0.13934625685214996
1707,e2bafe83-e5e5-4e8d-b41e-c5f8d3d4fd44,Education,Education,Education,0.5042542815208435,MSSP,0.1817193329334259,Credit,0.122993104159832
1708,8ae484d1-ddc1-4173-ac9e-61d943908893,Debt,Debt,Debt,0.5746526122093201,MSSP,0.10992299020290375,Credit,0.09986651688814163
1709,d2104c9d-cfce-49b3-bf62-13a07fbbb6a8,MSSP,MSSP,MSSP,0.266823410987854,Credit,0.17592328786849976,Debt,0.16257496178150177
1710,113baac3-ed86-4a5b-a83d-c69bede58afc,Debt,Debt,Debt,0.5345811247825623,Credit,0.1085551530122757,MSSP,0.08366712927818298
1711,f7c4eed9-b329-4057-bc48-7754669a1f99,Sex,Sex,Sex,0.2888409197330475,Credit,0.19272646307945251,Debt,0.13567286729812622
1712,c964a07c-7fef-40fb-a061-9faf174c81a1,Utilities,MSSP,MSSP,0.2901681363582611,Credit,0.2508401572704315,Debt,0.11283623427152634
1713,a4c9f93e-634f-4501-817e-b85996a4ad49,Utilities,MSSP,MSSP,0.4421420693397522,Credit,0.21404847502708435,Debt,0.11482147127389908
1714,cd726229-b732-4784-a1e3-973a4cd9cd44,Debt,MSSP,MSSP,0.23295632004737854,Credit,0.19310271739959717,Debt,0.13691914081573486
1715,cdaa69b2-05aa-47f4-8915-9b17dd9959b7,Utilities,Utilities,Utilities,0.369594544172287,Credit,0.2500159442424774,MSSP,0.14721907675266266
1716,d13a72de-0db1-423b-9c18-95465c5108ee,Debt,Credit,Credit,0.8300637602806091,Debt,0.05866636335849762,MSSP,0.03510591387748718
1717,810f03ab-128c-4efb-9c18-e9bf8c7f3ea5,Cannabis,Cannabis,Cannabis,0.7526857256889343,Credit,0.07841770350933075,Education,0.06626281142234802
1718,faa34f56-6965-47b0-b16e-384a9b9836fd,Other,Credit,Credit,0.3666727840900421,MSSP,0.27780789136886597,Debt,0.12728409469127655
1719,53ed5641-2af4-487b-b5f5-4d6dd4754358,Cannabis,Cannabis,Cannabis,0.6389425992965698,Credit,0.1648077517747879,MSSP,0.053996115922927856
1720,0e54832e-c21f-4767-8936-256147cf4c74,MSSP,Credit,Credit,0.21088190376758575,Utilities,0.17952822148799896,MSSP,0.15249884128570557
1721,8857dcf1-d198-4e41-b649-dada6b497b37,Cryptocurrency,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1722,a72e83bc-51e9-4edb-8aff-fde6eb96474a,Sex,MSSP,MSSP,0.3873696029186249,Sex,0.19516529142856598,Credit,0.12723222374916077
1723,462cefa2-72ef-49ba-9f55-20cb88a3b5d2,Gambling,Gambling,Gambling,0.9243533611297607,MSSP,0.02785869874060154,Credit,0.025909703224897385
1724,b72c082c-1d32-4428-a1e0-3dd655ac8be0,Other,Utilities,Utilities,0.3682180941104889,Credit,0.2969053089618683,MSSP,0.11353573203086853
1725,7525907d-3980-4d68-a324-7c9fc8917f8e,Cannabis,Cannabis,Cannabis,0.5915006995201111,MSSP,0.26028165221214294,Credit,0.08385790139436722
1726,14c0acbc-9add-4f8a-91b7-b0b83fb8cdb1,Debt,Debt,Debt,0.723415195941925,Credit,0.07643008977174759,MSSP,0.060105860233306885
1727,152c1dd7-d863-4df5-b314-d9d415669e64,Cryptocurrency,Education,Education,0.1809052675962448,Credit,0.17044447362422943,MSSP,0.15371595323085785
1728,1583d3cf-7c01-40d2-95d0-74289585db6a,Other,Credit,Credit,0.41492506861686707,MSSP,0.2047162801027298,Education,0.10304879397153854
1729,785ecaf9-fe40-4d89-9741-e2ca66bb109f,Debt,Credit,Credit,0.6520781517028809,Debt,0.12746049463748932,MSSP,0.07380447536706924
1730,8cc005aa-e9c2-49a0-a1a5-18d6392077ac,Utilities,MSSP,MSSP,0.3269645869731903,Credit,0.19093897938728333,Utilities,0.1323705017566681
1731,cb803d0b-e12d-43a9-bd41-3d74a407772b,Credit,Credit,Credit,0.8539044857025146,Education,0.04034110903739929,MSSP,0.030226608738303185
1732,c6f15af0-bc50-44ea-aff5-101864e3272e,Utilities,Credit,Credit,0.48921918869018555,Debt,0.18992409110069275,Sex,0.12428709119558334
1733,9366561f-856e-4372-a6e9-2eda140a4da9,Gambling,Gambling,Gambling,0.5724191069602966,Credit,0.1476087123155594,Debt,0.06839699298143387
1734,a51eb66a-7232-4c72-a89f-61be1588d4f8,Credit,MSSP,MSSP,0.3224487602710724,Credit,0.173888698220253,Cannabis,0.11553295701742172
1735,10ce6c67-352b-418e-bab7-2c79a6d0846b,Other,Debt,Debt,0.1599798947572708,MSSP,0.1326369047164917,Utilities,0.12947599589824677
1736,888cbd63-12ba-4039-933d-52c2705a605c,Debt,Credit,Credit,0.23846274614334106,MSSP,0.19111476838588715,Debt,0.14301680028438568
1737,1cc2b69f-d95a-4bec-9817-c72ebe68aab1,Gambling,Gambling,Gambling,0.52497798204422,MSSP,0.0928713008761406,Credit,0.08813054114580154
1738,1a57ed4b-27c4-4fab-820e-a2ea89d2499e,Debt,MSSP,MSSP,0.2896512448787689,Credit,0.15789145231246948,Debt,0.13710616528987885
1739,46719a77-7d6d-4527-8ab7-b6bffc7c704a,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1740,5482a348-4316-4cd5-be0f-5b40caba041c,Other,Credit,Credit,0.31356197595596313,MSSP,0.2904731333255768,Debt,0.09543360769748688
1741,37af736c-898a-4e1e-8a5d-a782f7159699,Sex,Sex,Sex,0.4329957962036133,Cryptocurrency,0.21850422024726868,Utilities,0.1032591313123703
1742,76f54513-aa67-4189-9bd7-6e6c76cbeec7,Debt,MSSP,MSSP,0.3047122061252594,Debt,0.18503761291503906,Credit,0.1840369701385498
1743,a55bfdae-5f50-4289-a574-7ff995dc71a2,Other,Cannabis,Cannabis,0.4408040940761566,MSSP,0.16612401604652405,Credit,0.16589660942554474
1744,08f41cd2-95b0-4574-baca-a6157ff68c1f,Other,Credit,Credit,0.26511597633361816,MSSP,0.16795402765274048,Debt,0.15665709972381592
1745,77e531d8-db39-42ca-83ba-496eb39a2e62,Other,MSSP,MSSP,0.1878676414489746,Credit,0.13942107558250427,Debt,0.1315573751926422
1746,7438a032-6c21-42fc-bfc8-30df27f1f170,Utilities,Credit,Credit,0.2216368019580841,Debt,0.20244957506656647,MSSP,0.19880174100399017
1747,2e2f5209-1c3d-45d5-beb0-ae34b923966a,MSSP,Credit,Credit,0.27808699011802673,MSSP,0.17364540696144104,Debt,0.11800767481327057
1748,f1ac3e6e-2e2f-4669-a6d9-92640570fd22,Gambling,Gambling,Gambling,0.7689287662506104,Debt,0.05998336896300316,Credit,0.0434255376458168
1749,e5886f97-0f2a-42e1-9953-ac4410462ede,Utilities,Utilities,Utilities,0.26492762565612793,MSSP,0.24631530046463013,Credit,0.1198875829577446
1750,dad86633-8044-4307-a4c7-4a52e4d3ed3d,Cannabis,Cannabis,Cannabis,0.44936925172805786,Credit,0.11868970841169357,Utilities,0.11802879720926285
1751,b2623afc-ea11-482a-9210-ae3953a490c9,Other,Sex,Sex,0.520385205745697,MSSP,0.159993976354599,Credit,0.15529800951480865
1752,9d266c23-04b3-4a0c-8c23-d5c19ef66fa6,Gambling,Gambling,Gambling,0.2612099349498749,Credit,0.2349802553653717,MSSP,0.17701934278011322
1753,21e5e70f-b13f-4064-b5d9-d10ed3af7315,Sex,Sex,Sex,0.4944535493850708,Cannabis,0.13119743764400482,Credit,0.10566219687461853
1754,f739b6f6-4d15-41c7-a046-5b5e15814f10,MSSP,Credit,Credit,0.2883594036102295,MSSP,0.18725450336933136,Debt,0.13838429749011993
1755,13c65b39-705e-4a15-a231-23c617c62bd6,Education,Education,Education,0.6006047129631042,Credit,0.15796025097370148,MSSP,0.11139311641454697
1756,ae1299f4-f56b-4ecb-8501-ca630d35d233,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.46392929553985596,Credit,0.2670047879219055,Education,0.05585988610982895
1757,30d61444-6eb0-4297-bd2e-2fa5cefb9902,Other,Credit,Credit,0.2641896605491638,MSSP,0.1515727937221527,Debt,0.12524332106113434
1758,8fe9e42e-7857-40fd-9ee7-3e9d299f26f0,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.24822494387626648,MSSP,0.2304573953151703,Credit,0.15091463923454285
1759,484eb388-c1c4-4505-acff-32363ce27ccb,Education,Education,Education,0.8189560174942017,MSSP,0.07726092636585236,Credit,0.049233585596084595
1760,ec95c180-6866-4683-bfc5-004d47cd4558,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.7765923142433167,MSSP,0.04888790100812912,Credit,0.039431821554899216
1761,2a42fa43-1539-4522-8e82-b6ec041e38c7,Utilities,MSSP,MSSP,0.44649243354797363,Credit,0.16636645793914795,Cannabis,0.12085261940956116
1762,89326e21-2f90-4e38-84ba-9536e82efb50,Debt,Debt,Debt,0.2544063329696655,MSSP,0.23733307421207428,Credit,0.21918155252933502
1763,4b9ddab0-57c9-425b-babf-1c9f54600232,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0
1764,b0a5234d-3a30-4e00-96aa-c9ffd149164d,Other,MSSP,MSSP,0.1912132054567337,Credit,0.18694601953029633,Debt,0.18288125097751617
1765,e1d58ecd-fd46-40d5-8658-ac103893b9ea,Sex,MSSP,MSSP,0.39481377601623535,Credit,0.25835683941841125,Utilities,0.12918998301029205
1766,ae88ed86-3c2f-4462-b2b0-158a82654774,MSSP,MSSP,MSSP,0.27129754424095154,Credit,0.23954516649246216,Debt,0.1417759507894516
1767,684a41ea-2035-4a7a-86b5-be6acf4e9c20,Sex,Sex,Sex,0.32344377040863037,Credit,0.18484272062778473,MSSP,0.12655150890350342
1768,0a057781-bfd2-4458-b774-0f6bca4a0243,Education,MSSP,MSSP,0.7215213179588318,Education,0.14851006865501404,Credit,0.07297636568546295
1769,e07f0bb5-e34c-4498-b133-eb666cfb6fc2,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.7609459757804871,Debt,0.07587352395057678,MSSP,0.04788536950945854
1770,2597dfc7-1364-4bdd-996e-38af6b093f28,Sex,MSSP,MSSP,0.29936227202415466,Credit,0.28503307700157166,Sex,0.21725887060165405
1771,25930ed2-4b3d-46d8-9243-b14a5a9bc6bc,Utilities,MSSP,MSSP,0.3662921190261841,Utilities,0.2502458393573761,Credit,0.14884527027606964
1772,a197e1fe-f6d2-4e3f-b01c-d77a2861a601,Utilities,Credit,Credit,0.17531202733516693,Cannabis,0.13507340848445892,Education,0.11054351925849915
1773,127dcc4a-cf5f-4c3e-9761-2c69ad524619,Credit,Credit,Credit,0.7808002829551697,MSSP,0.055561043322086334,Debt,0.043728869408369064
1774,b4fe974e-404b-4e96-a4f4-bc8d3250cb5c,Other,MSSP,MSSP,0.35846441984176636,Credit,0.26625552773475647,Debt,0.12409774959087372
1775,ae50dc7d-e34c-48b6-bb91-417733e9b174,Gambling,Credit,Credit,0.39672958850860596,MSSP,0.14272035658359528,Debt,0.10783366113901138
1776,7ee34aa0-6eee-404d-8f43-a1fadf0f19fa,Education,Education,Education,0.49068719148635864,MSSP,0.2705666720867157,Credit,0.10229558497667313
1777,6aa4f44c-3cee-46b7-a2fb-564a0589c372,Cryptocurrency,Education,Education,0.2006472796201706,Credit,0.17906364798545837,MSSP,0.14726828038692474
1778,cf341524-97a4-40d3-9083-9155dc48d701,Other,Credit,Credit,0.2651539146900177,MSSP,0.2174106389284134,Debt,0.12486886978149414
1779,2c15b654-b684-45c1-9c0c-8752fafdec02,Other,Credit,Credit,0.3215802013874054,MSSP,0.21862752735614777,Debt,0.14374850690364838
1780,924c400a-1d52-436a-81d9-c5209210fbab,Other,MSSP,MSSP,0.22292356193065643,Credit,0.19657832384109497,Debt,0.14097484946250916
1781,d71362b5-0195-435b-861b-22c2c1a55af5,Debt,Debt,Debt,0.7080973982810974,Credit,0.12859752774238586,MSSP,0.08675920963287354
1782,10edf0f4-1f50-480a-8871-bdd1b9504c19,Other,Credit,Credit,0.5967864990234375,MSSP,0.13000033795833588,Debt,0.08851449191570282
1783,250cd54b-015f-4dc3-8a00-bfe712e28f63,Cannabis,Cannabis,Cannabis,0.7976933121681213,Credit,0.08026294410228729,Education,0.03155976161360741
1784,b294a861-c7bc-46f7-9ec4-326674a8b887,Debt,Debt,Debt,0.6023429036140442,MSSP,0.12071377038955688,Credit,0.09991395473480225
1785,4d182534-4536-474a-b2bf-d594ece90dab,Utilities,MSSP,MSSP,0.32341912388801575,Credit,0.17459745705127716,Utilities,0.12830832600593567
1786,31fdf664-d7dd-4991-a4b0-1687830650bc,Other,Education,Education,0.2642499804496765,MSSP,0.19258464872837067,Credit,0.12885113060474396
1787,f387fb16-7274-4750-a439-c940d14cbf30,Credit,Debt,Debt,0.30198827385902405,Credit,0.23641659319400787,MSSP,0.13322649896144867
1788,8d02fedb-eb6f-46a3-b52b-45a80903f754,Credit,MSSP,MSSP,0.4856162965297699,Credit,0.11743725836277008,Debt,0.08230523765087128
1789,7c0bacd9-478f-4bbd-aa47-32397b1dd631,MSSP,MSSP,MSSP,0.29295361042022705,Credit,0.23527806997299194,Debt,0.17435811460018158
1790,56e008f0-3b11-4fe7-937e-703db6a981f9,Cannabis,Cannabis,Cannabis,0.4747873842716217,Credit,0.13957203924655914,MSSP,0.11102943122386932
1791,3e0cf2b2-b066-4f5a-bbc1-3889963472fc,Gambling,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1792,767db8d8-3423-4dc6-9412-593330be3756,Education,Education,Education,0.5591835379600525,MSSP,0.29065078496932983,Credit,0.06578097492456436
1793,34377755-6330-4089-8d9e-505bae1ed303,Other,MSSP,MSSP,0.1902439147233963,Credit,0.1745898276567459,Debt,0.1716848760843277
1794,47b0cf0f-848c-4ada-bbaf-81451ab9a8f1,Gambling,Gambling,Gambling,0.6232475638389587,Credit,0.13612982630729675,MSSP,0.0732632726430893
1795,fd506674-3307-4d3e-8d86-14420a887c44,Gambling,Gambling,Gambling,0.7648840546607971,MSSP,0.07796230912208557,Credit,0.037543389946222305
1796,1708c5e4-744f-4090-bfed-8eb11e55ae28,Other,Credit,Credit,0.34425532817840576,MSSP,0.23707468807697296,Debt,0.23286931216716766
1797,720deaaa-d4aa-405d-bdd5-b698cb09385b,Other,Credit,Credit,0.22603417932987213,MSSP,0.1396835893392563,Debt,0.12314476817846298
1798,a286f48e-9480-47af-91ff-12885e48144d,Other,Credit,Credit,0.2633799910545349,MSSP,0.20538784563541412,Utilities,0.12859554588794708
1799,73b15a28-06b9-47df-b0f7-fef7336ddb64,Debt,Education,Education,0.358218252658844,Credit,0.24719278514385223,Debt,0.14952485263347626
1800,81b120bd-89d1-47b4-9161-93defffed1af,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.5745615363121033,MSSP,0.1000610888004303,Debt,0.07227310538291931
1801,f8a7dd12-6670-4c1d-a0b4-168bbd4e86c6,Credit,MSSP,MSSP,0.22890278697013855,Credit,0.2237194925546646,Debt,0.12087933719158173
1802,11e62427-baf3-4a95-a006-928fc1bc8d0f,Gambling,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1803,0f85819a-a1b2-44de-a67a-574f889563a8,MSSP,Credit,Credit,0.46517449617385864,Debt,0.15611933171749115,Utilities,0.09055518358945847
1804,d4d11a66-c12d-4148-93fb-f57ca9693551,Cryptocurrency,Credit,Credit,0.1818271428346634,MSSP,0.16917885839939117,Sex,0.1640056073665619
1805,d095d76f-04fb-439d-8636-24c83a0fa638,Education,Education,Education,0.4479924738407135,MSSP,0.25169262290000916,Credit,0.11143030971288681
1806,34ebba70-56f0-4b27-8790-a70493b3bc8e,Debt,MSSP,MSSP,0.2252013385295868,Credit,0.1769721806049347,Debt,0.11741838604211807
1807,b90b8f7c-657d-468a-b6d5-c7b7d34b32d8,Other,Credit,Credit,0.3271450698375702,Debt,0.16992443799972534,MSSP,0.15524165332317352
1808,aff6c1a8-c7fd-48ca-8ba0-85cc242fc941,Utilities,Credit,Credit,0.2603996694087982,Utilities,0.18805326521396637,MSSP,0.16909782588481903
1809,2cafdeb6-baf6-493d-849a-e0a7f680bb02,Cannabis,Cannabis,Cannabis,0.8281184434890747,MSSP,0.04139965772628784,Credit,0.0362202487885952
1810,4138fafb-a1f7-4635-8fc0-74694979d385,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0
1811,0a87c999-953c-449a-b928-9e59545cdd9f,MSSP,Credit,Credit,0.16797243058681488,Cannabis,0.14256568253040314,Sex,0.10843532532453537
1812,7ae3e4bb-7e2c-4303-bb3a-15a839e4dd13,Cannabis,MSSP,MSSP,0.21699857711791992,Credit,0.14863315224647522,Cannabis,0.13522903621196747
1813,c279cc63-0421-48f8-aac8-2909f64f9a18,Other,Credit,Credit,0.27416932582855225,MSSP,0.24836765229701996,Debt,0.1375010907649994
1814,d2d8950d-5c20-4e32-8e7a-f178acaff29a,Cryptocurrency,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1815,a638c369-26a7-4e03-89b9-11f2b58b7e59,Cannabis,Cannabis,Cannabis,0.596359133720398,MSSP,0.09228403121232986,Education,0.08863677829504013
1816,1a678de0-8d7d-422a-8800-3ddb18b87e2b,Sex,Sex,Sex,0.594313383102417,Credit,0.10812931507825851,MSSP,0.09682221710681915
1817,872f7ef5-9280-4f04-a214-eba7fdb45aa5,Debt,Credit,Credit,0.2034902423620224,Debt,0.19759266078472137,Cannabis,0.12349962443113327
1818,6048d3ce-076e-4f4a-bd25-264e5bfb0ef1,Utilities,Utilities,Utilities,0.2870853543281555,Credit,0.279662162065506,Debt,0.1331356316804886
1819,2fc03a01-3e35-4f2b-8b91-d8d68b21fc09,Sex,Sex,Sex,0.739456057548523,Credit,0.116408571600914,MSSP,0.07669132202863693
1820,4148ba0c-d2c9-440e-ab2f-be0f9d4e43e8,Utilities,Utilities,Utilities,0.7003927230834961,MSSP,0.14727146923542023,Credit,0.04234584420919418
1821,98dc93f6-84cb-451a-9ad5-edbc1048b060,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.8604719638824463,MSSP,0.036184169352054596,Credit,0.03168777748942375
1822,59ec6615-3834-4b41-a2f6-c4bf104ced36,MSSP,Credit,Credit,0.27363261580467224,Sex,0.2111421823501587,Debt,0.12834195792675018
1823,b8d2603a-05df-4616-b0ea-56287f60cb0a,Cannabis,Education,Education,0.6499413251876831,Cannabis,0.14635224640369415,Credit,0.08249057084321976
1824,f32e69c7-6680-4b59-b58d-e129f176d818,Credit,MSSP,MSSP,0.2330886274576187,Credit,0.192134290933609,Debt,0.1748831868171692
1825,2b58963a-3b25-4382-b437-9c76c57f11e4,Utilities,MSSP,MSSP,0.20137517154216766,Credit,0.14337630569934845,Utilities,0.1325221210718155
1826,42bdf356-f5cd-4e3d-8d6b-8f96b8f57d12,Cannabis,Cannabis,Cannabis,0.6590547561645508,Credit,0.1022457480430603,Debt,0.07766151428222656
1827,2c1f3221-d4fd-435b-b463-38395472efc8,Cannabis,Cannabis,Cannabis,0.8649322390556335,Credit,0.06396396458148956,MSSP,0.024138975888490677
1828,60d12cec-ddc9-4a3d-9054-9fad6d693fb6,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.9099143743515015,MSSP,0.028203226625919342,Debt,0.016413554549217224
1829,b8463814-8355-451b-8165-286061ec1bb2,Utilities,Utilities,Utilities,0.5296110510826111,Credit,0.13247647881507874,MSSP,0.12053512036800385
1830,735d16cb-73ee-4801-9cd9-398df5044986,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0
1831,e81ffc04-e81e-4757-818e-125e73abc6e2,Other,MSSP,MSSP,0.2727317810058594,Sex,0.15336233377456665,Debt,0.14729642868041992
1832,ce4f3105-e391-41c5-be79-1dbce842b857,Education,Education,Education,0.6966408491134644,MSSP,0.09573366492986679,Credit,0.08287283778190613
1833,3b691c65-ded9-4148-99df-72ea17ffe3ff,Other,MSSP,MSSP,0.28152984380722046,Debt,0.21764281392097473,Credit,0.16784507036209106
1834,969cf9a2-f13b-438a-975d-1592c021947d,Cannabis,Cannabis,Cannabis,0.8180824518203735,Credit,0.060029055923223495,MSSP,0.0429636687040329
